17/04/2023,Mornings,W1,None,3.33,17/04/2023 05:20:11,17/04/2023 05:23:32,reason not entered,null,null,null,1631215PL,0.17,89524/076,89524/076/41,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.00,0.21,0.17
17/04/2023,Mornings,W1,21 / SR,12.83,17/04/2023 09:30:58,17/04/2023 09:48:20,reason not entered,null,null,null,1631215PL,6.33,89623/211,89623/211/23,Supplier 1,Week 16,4,BOBBIN 1.2G3,5.00,23.12,1.33
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 09:51:11,17/04/2023 09:52:21,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.67,89504/315,89504/315/18,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.17,16.02,2.50
17/04/2023,Mornings,W3,21 / SR,22.17,17/04/2023 09:30:38,17/04/2023 09:54:11,reason not entered,null,null,null,16S1016BRE,2.00,89304/212,89443/202/59,Supplier 1,Week 16,4,BOBBIN 1.0,1.67,3.86,0.33
17/04/2023,Mornings,W5,None,15.17,17/04/2023 09:42:30,17/04/2023 09:59:32,reason not entered,null,null,null,1631216BRE,4.17,89292/222,89292/222/48,Supplier 1,Week 16,4,BOBBIN 1.2G3,2.33,16.15,1.83
17/04/2023,Mornings,W4,21 / SR,3.67,17/04/2023 09:55:22,17/04/2023 10:00:02,reason not entered,null,null,null,16S1016BRE,4.00,89504/315,89504/315/19,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.50,16.09,2.50
17/04/2023,Mornings,W3,21 / SR,3.83,17/04/2023 09:56:42,17/04/2023 10:00:42,reason not entered,null,null,null,16S1016BRE,2.67,89304/212,89304/212/60,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,14.18,2.17
17/04/2023,Mornings,W1,21 / SR,12.33,17/04/2023 09:49:31,17/04/2023 10:01:52,reason not entered,null,null,null,1631215PL,1.17,89623/211,89623/211/24,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.33,8.78,0.83
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 10:02:42,17/04/2023 10:03:53,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/20,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,16.01,2.17
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 10:06:43,17/04/2023 10:07:43,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/21,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,15.89,2.17
17/04/2023,Mornings,W5,None,4.67,17/04/2023 10:01:42,17/04/2023 10:08:13,reason not entered,null,null,null,1631216BRE,4.00,89292/222,89292/222/50,Supplier 1,Week 16,4,BOBBIN 1.2G3,2.17,15.93,1.83
17/04/2023,Mornings,W3,21 / SR,5.00,17/04/2023 10:03:33,17/04/2023 10:08:33,reason not entered,null,null,null,16S1016BRE,2.83,89304/212,89304/212/61,Supplier 1,Week 16,4,BOBBIN 1.0,0.33,15.70,2.50
17/04/2023,Mornings,W1,21 / SR,6.33,17/04/2023 10:02:32,17/04/2023 10:09:43,reason not entered,null,null,null,1631215PL,1.50,89623/211,89623/211/25,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,6.86,0.50
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 10:10:23,17/04/2023 10:11:34,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.33,89504/315,89504/315/22,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.17,16.38,2.17
17/04/2023,Mornings,W1,21 / SR,0.33,17/04/2023 10:11:24,17/04/2023 10:11:54,Spool Change,Kg Completed,Not Applicable,Not Applicable,1631215PL,1.83,89623/211,89623/211/26,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.83,9.79,1.00
17/04/2023,Mornings,W5,None,0.67,17/04/2023 10:10:34,17/04/2023 10:12:04,Spool Change,Kg Completed,Not Applicable,Not Applicable,1631216BRE,3.17,89292/222,89292/222/51,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.33,16.02,1.83
17/04/2023,Mornings,W3,21 / SR,1.33,17/04/2023 10:11:24,17/04/2023 10:12:54,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89304/212,89304/212/62,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.11,2.50
17/04/2023,Mornings,W1,21 / SR,0.67,17/04/2023 10:13:44,17/04/2023 10:14:34,Spool Change,Kg Completed,Not Applicable,Not Applicable,1631215PL,2.00,89623/211,89623/211/27,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.83,12.68,1.17
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 10:13:54,17/04/2023 10:15:04,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.83,89504/315,89504/315/23,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.83,15.85,2.00
17/04/2023,Mornings,W3,21 / SR,1.17,17/04/2023 10:15:44,17/04/2023 10:16:54,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.83,89304/212,89304/212/63,Supplier 1,Week 16,4,BOBBIN 1.0,0.33,15.82,2.50
17/04/2023,Mornings,W1,21 / SR,1.50,17/04/2023 10:14:54,17/04/2023 10:17:45,Spool Change,Kg Completed,Not Applicable,Not Applicable,1631215PL,1.67,89623/211,89623/211/28,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.83,10.41,0.83
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 10:17:45,17/04/2023 10:18:55,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/24,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.17,16.04,2.00
17/04/2023,Mornings,W3,21 / SR,1.00,17/04/2023 10:19:45,17/04/2023 10:20:45,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.83,89304/212,89304/212/64,Supplier 1,Week 16,4,BOBBIN 1.0,0.33,15.78,2.50
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 10:21:25,17/04/2023 10:22:35,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89504/315,89504/315/25,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,15.79,2.00
17/04/2023,Mornings,W1,21 / SR,3.17,17/04/2023 10:18:45,17/04/2023 10:23:55,reason not entered,null,null,null,1631215PL,3.00,89623/211,89623/211/30,Supplier 1,Week 16,4,BOBBIN 1.2G3,2.33,9.87,0.67
17/04/2023,Mornings,W3,21 / SR,0.83,17/04/2023 10:23:35,17/04/2023 10:24:36,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89304/212,89304/212/65,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.65,2.50
17/04/2023,Mornings,W4,21 / SR,0.83,17/04/2023 10:25:06,17/04/2023 10:26:26,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.83,89504/315,89504/315/26,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.67,16.53,2.17
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 10:28:56,17/04/2023 10:30:06,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/27,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.17,15.90,2.00
17/04/2023,Mornings,W1,21 / SR,5.00,17/04/2023 10:24:15,17/04/2023 10:30:16,reason not entered,null,null,null,1631215PL,1.17,89623/211,89623/211/32,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.83,4.70,0.33
17/04/2023,Mornings,W3,21 / SR,3.50,17/04/2023 10:27:16,17/04/2023 10:30:56,reason not entered,null,null,null,16S1016BRE,2.67,89304/212,89304/212/66,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.40,2.17
17/04/2023,Mornings,W3,21 / SR,0.50,17/04/2023 10:33:17,17/04/2023 10:33:57,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.50,89304/212,89304/212/67,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.30,2.00
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 10:32:47,17/04/2023 10:33:57,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.33,89504/315,89504/315/28,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.33,15.84,2.00
17/04/2023,Mornings,W3,21 / SR,0.83,17/04/2023 10:36:07,17/04/2023 10:36:57,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.17,89304/212,89304/212/68,Supplier 1,Week 16,4,BOBBIN 1.0,0.17,15.29,2.00
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 10:36:27,17/04/2023 10:37:37,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/29,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.17,15.86,2.00
17/04/2023,Mornings,W3,21 / SR,0.50,17/04/2023 10:39:18,17/04/2023 10:39:58,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.50,89304/212,89304/212/69,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.17,2.00
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 10:40:08,17/04/2023 10:41:18,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89504/315,89504/315/30,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,15.86,2.00
17/04/2023,Mornings,W3,21 / SR,0.50,17/04/2023 10:42:18,17/04/2023 10:42:58,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.50,89304/212,89304/212/70,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.23,2.00
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 10:43:58,17/04/2023 10:45:08,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/31,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.17,16.23,2.00
17/04/2023,Mornings,W3,21 / SR,0.67,17/04/2023 10:45:18,17/04/2023 10:46:08,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.50,89304/212,89304/212/71,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.35,2.00
17/04/2023,Mornings,W3,21 / SR,0.50,17/04/2023 10:48:29,17/04/2023 10:48:59,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.17,89304/212,89304/212/72,Supplier 1,Week 16,4,BOBBIN 1.0,0.33,15.88,1.83
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 10:47:59,17/04/2023 10:48:59,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/32,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.33,16.10,1.83
17/04/2023,Mornings,W3,21 / SR,0.33,17/04/2023 10:51:19,17/04/2023 10:51:49,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.50,89304/212,89304/212/73,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.44,2.00
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 10:51:29,17/04/2023 10:52:39,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/33,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.17,15.88,2.00
17/04/2023,Mornings,W3,21 / SR,0.33,17/04/2023 10:53:59,17/04/2023 10:54:29,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.33,89304/212,89304/212/74,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.91,1.83
17/04/2023,Mornings,W4,21 / SR,0.83,17/04/2023 10:55:10,17/04/2023 10:56:20,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.83,89504/315,89504/315/34,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.83,15.46,2.00
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 10:59:00,17/04/2023 11:00:10,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/35,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,16.26,2.17
17/04/2023,Mornings,W3,21 / SR,3.83,17/04/2023 10:56:40,17/04/2023 11:00:40,reason not entered,null,null,null,16S1016BRE,2.33,89304/212,89304/212/75,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.85,1.83
17/04/2023,Mornings,W2,None,339.66,17/04/2023 05:20:11,17/04/2023 11:03:21,reason not entered,null,null,null,16E1015PL,0.00,89312/045,89312/045/1,Supplier 1,Week 16,4,BOBBIN 1.0,0.00,0.02,0.00
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 11:02:41,17/04/2023 11:03:51,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89504/315,89504/315/36,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,15.79,2.00
17/04/2023,Mornings,W3,21 / SR,1.17,17/04/2023 11:02:51,17/04/2023 11:04:11,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.33,89304/212,89304/212/76,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.66,1.83
17/04/2023,Mornings,W2,None,2.33,17/04/2023 11:03:31,17/04/2023 11:06:41,Spool Reverse,Layer miss,Not Applicable,Not Applicable,16E1015PL,1.00,89312/045,89312/045/1,Supplier 1,Week 16,4,BOBBIN 1.0,0.83,-1.78,0.17
17/04/2023,Mornings,W3,21 / SR,0.67,17/04/2023 11:06:21,17/04/2023 11:07:11,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.33,89304/212,89304/212/77,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.01,1.83
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 11:06:21,17/04/2023 11:07:31,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89504/315,89504/315/37,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,15.93,2.00
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 11:10:01,17/04/2023 11:11:12,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89504/315,89504/315/38,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.83,15.91,2.17
17/04/2023,Mornings,W3,21 / SR,2.67,17/04/2023 11:09:21,17/04/2023 11:12:12,reason not entered,null,null,null,16S1016BRE,2.33,89304/212,89304/212/78,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.80,1.83
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 11:13:52,17/04/2023 11:15:02,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.33,89504/315,89504/315/39,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.33,16.31,2.00
17/04/2023,Mornings,W3,21 / SR,0.83,17/04/2023 11:14:22,17/04/2023 11:15:22,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.33,89304/212,89304/212/79,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.48,1.83
17/04/2023,Mornings,W1,21 / SR,0,17/04/2023 11:17:37,17/04/2023 11:17:37,Product changed,null,null,null,1631215PL,0.17,89623/211,16121211,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.17,0.66,0.00
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 11:17:32,17/04/2023 11:18:33,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.83,89504/315,89504/315/40,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.83,15.49,2.00
17/04/2023,Mornings,W3,21 / SR,1.00,17/04/2023 11:17:32,17/04/2023 11:18:43,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.33,89304/212,89304/212/80,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.74,1.83
17/04/2023,Mornings,W3,21 / SR,0.50,17/04/2023 11:20:53,17/04/2023 11:21:23,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.17,89304/212,89304/212/81,Supplier 1,Week 16,4,BOBBIN 1.0,0.33,15.35,1.83
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 11:21:13,17/04/2023 11:22:23,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.17,89504/315,89504/315/41,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,16.23,2.17
17/04/2023,Mornings,W3,21 / SR,0.50,17/04/2023 11:23:43,17/04/2023 11:24:23,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.33,89304/212,89304/212/82,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.49,1.83
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 11:24:53,17/04/2023 11:26:14,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89504/315,89504/315/42,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,16.49,2.00
17/04/2023,Mornings,W3,21 / SR,0.83,17/04/2023 11:27:14,17/04/2023 11:28:14,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89304/212,89304/212/83,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.93,2.50
17/04/2023,Mornings,W4,21 / SR,0.83,17/04/2023 11:28:34,17/04/2023 11:29:44,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.67,89504/315,89504/315/43,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.67,15.37,2.00
17/04/2023,Mornings,W4,21 / SR,0.83,17/04/2023 11:32:14,17/04/2023 11:33:24,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,2.83,89504/315,89504/315/44,Supplier 1,Week 16,4,BOBBIN 1.2G3,0.67,16.28,2.17
17/04/2023,Mornings,W3,21 / SR,4.17,17/04/2023 11:31:04,17/04/2023 11:35:25,reason not entered,null,null,null,16S1016BRE,3.00,89304/212,89304/212/84,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,16.05,2.50
17/04/2023,Mornings,W4,21 / SR,0.50,17/04/2023 11:36:15,17/04/2023 11:37:25,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.50,89504/315,89504/315/45,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.50,16.33,2.00
17/04/2023,Mornings,W3,21 / SR,2.50,17/04/2023 11:37:55,17/04/2023 11:40:35,reason not entered,null,null,null,16S1016BRE,2.67,89304/212,89304/212/85,Supplier 1,Week 16,4,BOBBIN 1.0,0.50,15.51,2.17
17/04/2023,Mornings,W4,21 / SR,0.67,17/04/2023 11:39:55,17/04/2023 11:41:05,Spool Change,Kg Completed,Not Applicable,Not Applicable,16S1016BRE,3.00,89504/315,89504/315/46,Supplier 1,Week 16,4,BOBBIN 1.2G3,1.00,15.64,2.00
