17/04/2023,Mornings,W1,None,89524/076,Supplier 1,1631215PL,0.81,89524/076/1,Week 16,4,17/04/2023 05:23:32,17/04/2023 05:25:48,0.17,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,None,89504/315,Supplier 1,16S1016BRE,16.18,89504/315/9,Week 16,4,17/04/2023 08:55:13,17/04/2023 08:59:37,3.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,2.01,89623/211/15,Week 16,4,17/04/2023 08:57:13,17/04/2023 09:00:05,0.33,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.69,89292/222/37,Week 16,4,17/04/2023 08:56:43,17/04/2023 09:01:06,3.17,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.61,89292/222/38,Week 16,4,17/04/2023 09:01:44,17/04/2023 09:05:55,2.67,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,22.62,89443/202/52,Week 16,4,17/04/2023 08:59:24,17/04/2023 09:07:28,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,6.86,89623/211/16,Week 16,4,17/04/2023 09:00:44,17/04/2023 09:08:17,1.17,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,None,89504/315,Supplier 1,16S1016BRE,16.18,89504/315/10,Week 16,4,17/04/2023 09:02:54,17/04/2023 09:08:46,4.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.69,89292/222/39,Week 16,4,17/04/2023 09:06:04,17/04/2023 09:09:36,3.00,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,22.57,89443/202/53,Week 16,4,17/04/2023 09:07:45,17/04/2023 09:10:29,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,9.36,89623/211/17,Week 16,4,17/04/2023 09:08:35,17/04/2023 09:11:20,1.50,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,None,89504/315,Supplier 1,16S1016BRE,16.18,89504/315/11,Week 16,4,17/04/2023 09:09:15,17/04/2023 09:13:06,3.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.72,89292/222/40,Week 16,4,17/04/2023 09:10:15,17/04/2023 09:13:10,2.50,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,22.62,89443/202/54,Week 16,4,17/04/2023 09:10:45,17/04/2023 09:13:34,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.61,89292/222/41,Week 16,4,17/04/2023 09:13:46,17/04/2023 09:17:14,2.83,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,None,89504/315,Supplier 1,16S1016BRE,16.15,89504/315/12,Week 16,4,17/04/2023 09:13:16,17/04/2023 09:17:30,3.50,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,22.47,89443/202/55,Week 16,4,17/04/2023 09:13:46,17/04/2023 09:19:40,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,14.28,89623/211/18,Week 16,4,17/04/2023 09:11:35,17/04/2023 09:20:21,1.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.78,89292/222/42,Week 16,4,17/04/2023 09:17:36,17/04/2023 09:21:49,3.17,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,None,89504/315,Supplier 1,16S1016BRE,16.13,89504/315/13,Week 16,4,17/04/2023 09:18:06,17/04/2023 09:21:57,3.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,22.55,89443/202/56,Week 16,4,17/04/2023 09:19:57,17/04/2023 09:22:39,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,10.93,89623/211/19,Week 16,4,17/04/2023 09:20:37,17/04/2023 09:23:22,1.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.76,89292/222/43,Week 16,4,17/04/2023 09:21:57,17/04/2023 09:25:36,2.83,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,22.61,89443/202/57,Week 16,4,17/04/2023 09:22:57,17/04/2023 09:25:50,2.00,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,None,89504/315,Supplier 1,16S1016BRE,16.14,89504/315/14,Week 16,4,17/04/2023 09:22:27,17/04/2023 09:26:19,3.33,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,14.48,89623/211/20,Week 16,4,17/04/2023 09:23:37,17/04/2023 09:26:33,1.50,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,14.48,89623/211/21,Week 16,4,17/04/2023 09:26:47,17/04/2023 09:28:51,1.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.80,89292/222/44,Week 16,4,17/04/2023 09:25:47,17/04/2023 09:29:26,3.17,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1016BRE,21.27,89443/202/58,Week 16,4,17/04/2023 09:27:45,17/04/2023 09:29:40,0.67,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,None,89504/315,Supplier 1,16S1016BRE,16.11,89504/315/15,Week 16,4,17/04/2023 09:26:58,17/04/2023 09:31:32,4.17,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.69,89292/222/45,Week 16,4,17/04/2023 09:29:58,17/04/2023 09:33:10,2.83,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,12.35,89623/211/22,Week 16,4,17/04/2023 09:29:08,17/04/2023 09:36:14,1.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.74,89292/222/46,Week 16,4,17/04/2023 09:33:18,17/04/2023 09:36:57,3.00,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,None,89504/315,Supplier 1,16S1016BRE,16.13,89504/315/16,Week 16,4,17/04/2023 09:32:08,17/04/2023 09:37:38,5.17,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.69,89292/222/47,Week 16,4,17/04/2023 09:37:09,17/04/2023 09:42:37,3.83,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,0.22,89292/222/48,Week 16,4,17/04/2023 09:43:10,17/04/2023 09:46:31,0.50,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.12,89504/315/17,Week 16,4,17/04/2023 09:37:49,17/04/2023 09:47:08,5.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,9.69,89623/211/23,Week 16,4,17/04/2023 09:36:29,17/04/2023 09:47:44,4.33,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.10,89504/315/18,Week 16,4,17/04/2023 09:47:20,17/04/2023 09:51:20,3.50,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1016BRE,1.89,89443/202/59,Week 16,4,17/04/2023 09:29:58,17/04/2023 09:53:05,1.00,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.14,89504/315/19,Week 16,4,17/04/2023 09:51:31,17/04/2023 09:56:05,3.50,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1016BRE,15.91,89304/212/60,Week 16,4,17/04/2023 09:53:21,17/04/2023 10:00:17,3.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,8.99,89623/211/24,Week 16,4,17/04/2023 09:48:21,17/04/2023 10:01:14,1.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.66,89292/222/49,Week 16,4,17/04/2023 09:46:40,17/04/2023 10:01:55,3.33,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.30,89504/315/20,Week 16,4,17/04/2023 09:56:22,17/04/2023 10:02:55,3.50,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,0.23,89292/222/50,Week 16,4,17/04/2023 10:02:02,17/04/2023 10:06:09,0.83,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.02,89504/315/21,Week 16,4,17/04/2023 10:03:02,17/04/2023 10:06:49,3.17,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.95,89304/212/61,Week 16,4,17/04/2023 10:00:32,17/04/2023 10:08:15,2.83,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,6.73,89623/211/25,Week 16,4,17/04/2023 10:01:52,17/04/2023 10:09:16,1.17,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.02,89504/315/22,Week 16,4,17/04/2023 10:07:23,17/04/2023 10:10:33,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W5,None,89292/222,Supplier 1,1631216BRE,15.74,89292/222/51,Week 16,4,17/04/2023 10:07:23,17/04/2023 10:10:37,3.00,540.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,10.66,89623/211/26,Week 16,4,17/04/2023 10:09:33,17/04/2023 10:11:34,1.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.94,89304/212/62,Week 16,4,17/04/2023 10:08:33,17/04/2023 10:12:33,2.67,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,12.19,89623/211/27,Week 16,4,17/04/2023 10:11:44,17/04/2023 10:14:05,1.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.00,89504/315/23,Week 16,4,17/04/2023 10:10:43,17/04/2023 10:14:07,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.92,89304/212/63,Week 16,4,17/04/2023 10:12:44,17/04/2023 10:16:36,2.83,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,10.11,89623/211/28,Week 16,4,17/04/2023 10:14:24,17/04/2023 10:17:14,1.50,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.97,89504/315/24,Week 16,4,17/04/2023 10:14:14,17/04/2023 10:17:55,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,7.11,89623/211/29,Week 16,4,17/04/2023 10:17:35,17/04/2023 10:19:39,1.33,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.84,89304/212/64,Week 16,4,17/04/2023 10:16:54,17/04/2023 10:20:26,2.67,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.85,89504/315/25,Week 16,4,17/04/2023 10:18:25,17/04/2023 10:21:39,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,2.92,89623/211/30,Week 16,4,17/04/2023 10:19:55,17/04/2023 10:23:28,1.33,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.92,89304/212/65,Week 16,4,17/04/2023 10:20:45,17/04/2023 10:24:07,2.67,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.05,89504/315/26,Week 16,4,17/04/2023 10:21:45,17/04/2023 10:25:22,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,4.84,89623/211/31,Week 16,4,17/04/2023 10:23:45,17/04/2023 10:25:51,0.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.97,89504/315/27,Week 16,4,17/04/2023 10:25:56,17/04/2023 10:29:02,2.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,0.48,89623/211/32,Week 16,4,17/04/2023 10:27:16,17/04/2023 10:29:57,0.17,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.94,89304/212/66,Week 16,4,17/04/2023 10:24:26,17/04/2023 10:30:35,2.50,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W1,21 / SR,89623/211,Supplier 1,1631215PL,1.13,89623/211/33,Week 16,4,17/04/2023 10:30:06,17/04/2023 10:32:25,0.33,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.01,89504/315/28,Week 16,4,17/04/2023 10:29:16,17/04/2023 10:32:56,3.17,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.89,89304/212/67,Week 16,4,17/04/2023 10:30:46,17/04/2023 10:33:30,2.33,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.88,89304/212/68,Week 16,4,17/04/2023 10:33:47,17/04/2023 10:36:38,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.96,89504/315/29,Week 16,4,17/04/2023 10:33:07,17/04/2023 10:36:38,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.85,89304/212/69,Week 16,4,17/04/2023 10:36:57,17/04/2023 10:39:35,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.97,89504/315/30,Week 16,4,17/04/2023 10:36:47,17/04/2023 10:40:20,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.86,89304/212/70,Week 16,4,17/04/2023 10:39:48,17/04/2023 10:42:32,2.33,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.85,89504/315/31,Week 16,4,17/04/2023 10:40:28,17/04/2023 10:44:06,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.94,89304/212/71,Week 16,4,17/04/2023 10:42:48,17/04/2023 10:45:49,2.33,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.03,89504/315/32,Week 16,4,17/04/2023 10:44:38,17/04/2023 10:47:56,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.99,89304/212/72,Week 16,4,17/04/2023 10:45:58,17/04/2023 10:48:40,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.94,89304/212/73,Week 16,4,17/04/2023 10:48:59,17/04/2023 10:51:23,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.98,89504/315/33,Week 16,4,17/04/2023 10:48:09,17/04/2023 10:51:36,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.98,89304/212/74,Week 16,4,17/04/2023 10:51:39,17/04/2023 10:54:04,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.92,89504/315/34,Week 16,4,17/04/2023 10:51:49,17/04/2023 10:55:25,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.03,89504/315/35,Week 16,4,17/04/2023 10:56:00,17/04/2023 10:59:11,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.93,89304/212/75,Week 16,4,17/04/2023 10:54:19,17/04/2023 11:00:14,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.87,89504/315/36,Week 16,4,17/04/2023 10:59:20,17/04/2023 11:02:53,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.77,89304/212/76,Week 16,4,17/04/2023 11:00:30,17/04/2023 11:03:47,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.98,89504/315/37,Week 16,4,17/04/2023 11:03:01,17/04/2023 11:06:35,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.94,89304/212/77,Week 16,4,17/04/2023 11:04:01,17/04/2023 11:06:47,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.90,89504/315/38,Week 16,4,17/04/2023 11:06:41,17/04/2023 11:10:14,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,16.01,89304/212/78,Week 16,4,17/04/2023 11:07:01,17/04/2023 11:11:53,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.01,89504/315/39,Week 16,4,17/04/2023 11:10:21,17/04/2023 11:14:01,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.87,89304/212/79,Week 16,4,17/04/2023 11:12:02,17/04/2023 11:14:50,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.99,89504/315/40,Week 16,4,17/04/2023 11:14:12,17/04/2023 11:17:39,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.93,89304/212/80,Week 16,4,17/04/2023 11:15:12,17/04/2023 11:18:15,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.91,89304/212/81,Week 16,4,17/04/2023 11:18:33,17/04/2023 11:21:06,2.17,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.04,89504/315/41,Week 16,4,17/04/2023 11:18:13,17/04/2023 11:21:26,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.94,89304/212/82,Week 16,4,17/04/2023 11:21:23,17/04/2023 11:23:57,2.00,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.98,89504/315/42,Week 16,4,17/04/2023 11:21:33,17/04/2023 11:25:10,2.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.86,89304/212/83,Week 16,4,17/04/2023 11:24:13,17/04/2023 11:27:45,2.83,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.01,89504/315/43,Week 16,4,17/04/2023 11:25:14,17/04/2023 11:28:48,2.83,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.96,89504/315/44,Week 16,4,17/04/2023 11:29:24,17/04/2023 11:32:24,2.67,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.92,89304/212/84,Week 16,4,17/04/2023 11:28:04,17/04/2023 11:34:56,2.83,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,16.04,89504/315/45,Week 16,4,17/04/2023 11:33:04,17/04/2023 11:36:22,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.98,89504/315/46,Week 16,4,17/04/2023 11:36:35,17/04/2023 11:40:06,3.00,1000.00,BOBBIN 1.2G3
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.97,89304/212/85,Week 16,4,17/04/2023 11:35:15,17/04/2023 11:40:12,2.50,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,15.87,89304/212/86,Week 16,4,17/04/2023 11:40:25,17/04/2023 11:43:55,2.50,1000.00,BOBBIN 1.0
17/04/2023,Mornings,W4,21 / SR,89504/315,Supplier 1,16S1016BRE,15.87,89504/315/47,Week 16,4,17/04/2023 11:40:35,17/04/2023 11:44:00,3.00,1000.00,BOBBIN 1.2G3
